,PMID,Title,Year,PMC_ID,Organisms,Products,Genes_and_modifications
165,11934354,Genetically modified parthenocarpic eggplants: improved fruit productivity under both greenhouse and open field cultivation.,2002,101493,,['Parthenocarpic'],
166,11935177,Importance of redox balance on the production of succinic acid by metabolically engineered Escherichia coli.,2002,,['Escherichia coli'],['Succinate'],"{'ldhA': ['Positive'], 'pfl': ['Positive']}"
167,11938465,Production of a novel FK520 analog in Streptomyces hygroscopicus: improving titer while minimizing impurities.,2002,,['Streptomyces hygroscopicus'],['Fk520analog'],
168,11955068,Metabolic engineering of a methylmalonyl-CoA mutase-epimerase pathway for complex polyketide biosynthesis in Escherichia coli.,2002,,['Escherichia coli'],['Polyketide'],
169,11963842,Comparative ethanol productivities of different Zymomonas recombinants fermenting oat hull hydrolysate.,2001,,['Zymomonas mobilis'],['Enzymes'],
170,11981561,An array of target-specific screening strains for antibacterial discovery.,2002,,['Escherichia coli'],,
171,11988503,"The ARO4 gene of Candida albicans encodes a tyrosine-sensitive DAHP synthase: evolution, functional conservation and phenotype of Aro3p-, Aro4p-deficient mutants.",2002,,['Candida albicans'],['Aromaticaminoacid'],"{'ARO4': ['Negative', 'Positive']}"
172,11988513,Identification of novel sulfur-containing bacterial polyesters: biosynthesis of poly(3-hydroxy-S-propyl-omega-thioalkanoates) containing thioether linkages in the side chains.,2002,,"['Pseudomonas mendocina', 'Cupriavidus necator']",['Poly3hydroxyspropylomegathioalkanoate'],
173,12001163,Metabolic engineering of Pseudomonas putida for the utilization of parathion as a carbon and energy source.,2002,,['Pseudomonas putida'],,{'opd': ['Positive']}
174,12005535,Engineering of Cupriavidus necator for production of poly(3-hydroxybutyrate-co-3-hydroxyhexanoate) from fructose and solid-state properties of the copolymer.,2002,,['Cupriavidus necator'],,
175,12009796,A general method for determining the contribution of split pathways in metabolite production in the yeast Saccharomyces cerevisiae.,2002,,['Saccharomyces cerevisiae'],,
176,12009797,Metabolic engineering through cofactor manipulation and its effects on metabolic flux redistribution in Escherichia coli.,2002,,['Escherichia coli'],,{'pncB': ['Positive']}
177,12018261,Characterization of heterologous and native enzyme activity profiles in metabolically engineered Zymomonas mobilis strains during batch fermentation of glucose and xylose mixtures.,2002,,['Zymomonas mobilis'],,
178,12018270,"Performance testing of Zymomonas mobilis metabolically engineered for cofermentation of glucose, xylose, and arabinose.",2002,,['Zymomonas mobilis'],['Enzymes'],
179,12023013,Metabolic engineering of xanthophyll content in tomato fruits.,2002,,,,
180,12038975,In vitro evolution of a polyhydroxybutyrate synthase by intragenic suppression-type mutagenesis.,2002,,['Cupriavidus necator'],,
181,12039719,Isomaltulose synthase from Klebsiella sp. strain LX3: gene cloning and characterization and engineering of thermostability.,2002,123955,"['Escherichia coli', 'Aspergillus oryzae', 'Serratia plymuthica', 'Erwinia rhapontici']",['Sucrose'],
182,12039737,Metabolic engineering of glycerol production in Saccharomyces cerevisiae.,2002,123913,['Saccharomyces cerevisiae'],['Glycerol'],{'TPI1': ['Negative']}
183,12039744,Cloning and characterization of the Zymobacter palmae pyruvate decarboxylase gene (pdc) and comparison to bacterial homologues.,2002,123914,['Zymobacter palmae'],['Ethanol'],{'pdc': ['Positive']}
184,12042246,A new fermentation process allows large-scale production of human milk oligosaccharides by metabolically engineered bacteria.,2002,,"['Escherichia coli', 'Neisseria meningitidis']",,
185,12060743,The biosynthetic gene cluster of the maytansinoid antitumor agent ansamitocin from Actinosynnema pretiosum.,2002,123004,['Actinosynnema pretiosum'],['Maytansinoid'],
186,12074085,Application of metabolic engineering to improve both the production and use of biotech indigo.,2002,,"['Escherichia coli', 'Pseudomonas putida']",['Tech'],
187,12079784,Engineering deoxysugar biosynthetic pathways from antibiotic-producing microorganisms. A tool to produce novel glycosylated bioactive compounds.,2002,,['Streptomyces antibioticus'],['Oleandrose'],
188,12081961,Identification of a new class of cytochrome P450 from a Rhodococcus sp.,2002,135161,['Escherichia coli'],,
189,12084982,"In vivo fucosylation of lacto-N-neotetraose and lacto-N-neohexaose by heterologous expression of Helicobacter pylori alpha-1,3 fucosyltransferase in engineered Escherichia coli.",2001,,"['Escherichia coli', 'Helicobacter pylori']",['Fucosylatednacetyllactosamineoligosaccharide'],
190,12089005,Process and metabolic strategies for improved production of Escherichia coli-derived 6-deoxyerythronolide B.,2002,126764,['Escherichia coli'],['Deoxyerythronolide'],
191,12089012,Wine yeast strains engineered for glycogen overproduction display enhanced viability under glucose deprivation conditions.,2002,126773,"['Aspergillus niger', 'Saccharomyces cerevisiae']",['Glycogen'],{'GPH1': ['Negative']}
192,12089046,"Biodegradation of 1,2,3-trichloropropane through directed evolution and heterologous expression of a haloalkane dehalogenase gene.",2002,126774,"['Escherichia coli', 'Xanthobacter autotrophicus']",['Intentionaltcp'],"{'dhaA': ['Positive', 'Other']}"
193,12089320,The final acylation step in taxol biosynthesis: cloning of the taxoid C13-side-chain N-benzoyltransferase from Taxus.,2002,123112,['Escherichia coli'],['Paclitaxel'],
194,12089557,Genetic engineering of aminodeoxyhexose biosynthesis in Streptomyces fradiae.,2002,,['Streptomyces fradiae'],['Aminodeoxyhexose'],
195,12103361,Metabolomics: quantification of intracellular metabolite dynamics.,2002,,['Escherichia coli'],,
196,12110893,Overexpression of beta-carotene hydroxylase enhances stress tolerance in Arabidopsis.,2002,,,['Oxygenatom'],
197,12111150,Metabolic engineering of Saccharomyces cerevisiae for production of novel lipid compounds.,2002,,['Saccharomyces cerevisiae'],['Lipids'],
198,12112241,Dehydroepiandrosterone (DHEA) metabolism in Saccharomyces cerevisiae expressing mammalian steroid hydroxylase CYP7B: Ayr1p and Fox2p display 17beta-hydroxysteroid dehydrogenase activity.,2002,,['Saccharomyces cerevisiae'],"['Fegersheimbp', 'Lillyfrance']","{'AYR1': ['Negative', 'Positive']}"
199,12115428,Metabolic pathway analysis of a recombinant yeast for rational strain development.,2002,,['Saccharomyces cerevisiae'],['PHB/PHA'],
200,12120151,Engineered biosynthesis of novel spinosyns bearing altered deoxyhexose substituents.,2002,,['Saccharopolyspora erythraea'],['Spinosyn'],
201,12120555,Butane and propane oxidation by engineered cytochrome P450cam.,2002,,,,
202,12126552,[Regulated expression of insulin gene in non-beta cell].,2002,,,,
203,12141877,A new cytotoxic epothilone from modified polyketide synthases heterologously expressed in Myxococcus xanthus.,2002,,['Myxococcus xanthus'],['Epothilone'],
204,12147480,Metabolic engineering of a novel propionate-independent pathway for the production of poly(3-hydroxybutyrate-co-3-hydroxyvalerate) in recombinant Salmonella enterica serovar typhimurium.,2002,124029,['Salmonella enterica'],,
205,12153300,"Improving 1,3-propanediol production from glycerol in a metabolically engineered Escherichia coli by reducing accumulation of sn-glycerol-3-phosphate.",2002,,['Escherichia coli'],['Propanediol'],
206,12165297,Long chain polyunsaturated fatty acid production and partitioning to triacylglycerols in four microalgae.,2002,,"['Nannochloropsis oculata', 'Phaeodactylum tricornutum', 'Thalassiosira pseudonana']",['Fatty acids'],
207,12193782,C-O bond formation by polyketide synthases.,2002,,['Streptomyces griseus'],['Nonactin'],
208,12198182,Biosynthesis of terpenes: studies on 1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate reductase.,2002,129406,['Escherichia coli'],['Terpene'],{'lytB': ['Positive']}
209,12209794,Overexpression of an archaeal protein in yeast: secretion bottleneck at the ER.,2002,,"['Escherichia coli', 'Saccharomyces cerevisiae', 'Pyrococcus furiosus']",,
210,12209821,Cell-Surface display of heterologous proteins: From high-throughput screening to environmental applications.,2002,,['Escherichia coli'],,
211,12209828,Inverse metabolic engineering: a strategy for directed genetic engineering of useful phenotypes.,2002,,"['Bacillus subtilis', 'Corynebacterium glutamicum', 'Streptomyces lividans', 'Escherichia coli', 'Pseudomonas aeruginosa', 'Acremonium chrysogenum', 'Saccharomyces cerevisiae']",['Hemoglobcould'],
212,12222687,N-hydroxyarylamine O-acetyltransferase-deficient Escherichia coli strains are resistant to the mutagenicity of nitro compounds.,2002,,['Escherichia coli'],,{'nhoA': ['Other']}
213,12226719,An improved stereoselective reduction of a bicyclic diketone by Saccharomyces cerevisiae combining process optimization and strain engineering.,2002,,['Saccharomyces cerevisiae'],,
214,12241042,Carbon flux analysis in a pantothenate overproducing Corynebacterium glutamicum strain.,2002,,['Corynebacterium glutamicum'],['Pantothenate'],
215,12323376,A gene cluster from a marine Streptomyces encoding the biosynthesis of the aromatic spiroketal polyketide griseorhodin A.,2002,,['Streptomyces lividans'],['Aromaticspiroketalpolyketide'],
216,12324313,Functional expression of enterobacterial O-polysaccharide biosynthesis enzymes in Bacillus subtilis.,2002,126445,['Bacillus subtilis'],['Enzymes'],"{'rfbF': ['Positive'], 'rfe': ['Positive'], 'wecA': ['Other', 'Positive']}"
217,12324314,Engineering of primary carbon metabolism for improved antibiotic production in Streptomyces lividans.,2002,126421,['Streptomyces lividans'],['Antibiotics'],
218,12324364,Direct and efficient production of ethanol from cellulosic material with a yeast strain displaying cellulolytic enzymes.,2002,126432,"['Trichoderma reesei', 'Aspergillus aculeatus', 'Saccharomyces cerevisiae']",['Ethanol'],
219,12351232,"Cellulomonas flavigena: characterization of an endo-1,4-xylanase tightly induced by sugarcane bagasse.",2002,,['Cellulomonas flavigena'],['Xyncfla'],
220,12351234,Metabolic engineering of Escherichia coli for the production of medium-chain-length polyhydroxyalkanoates rich in specific monomers.,2002,,['Escherichia coli'],['Polyhydroxyalkanoaterich'],
221,12384577,Bottlenecks for metabolic engineering of isoflavone glycoconjugates in Arabidopsis.,2002,137925,['Agrobacterium tumefaciens'],['Anthocyanin'],
222,12406762,Metabolic engineering of acetaldehyde production by Streptococcus thermophilus.,2002,129919,['Streptococcus thermophilus'],['Acetaldehyde'],{'glyA': ['Negative']}
223,12407454,Fermentation of sugar mixtures using Escherichia coli catabolite repression mutants engineered for production of L-lactic acid.,2002,,['Escherichia coli'],['Lactate'],"{'ldh': ['Positive'], 'ldhA': ['Other'], 'pfl': ['Other'], 'ptsG': ['Negative'], 'xylA': ['Other']}"
224,12413786,Integration of production and aqueous two-phase systems extraction of extracellular Fusarium solani pisi cutinase fusion proteins.,2003,,['Fusarium solani'],['Twophase'],
225,12435501,Heterologous expression of nonribosomal peptide synthetases in B. subtilis: construction of a bi-functional B subtilis/E coli shuttle vector system.,2002,,"['Escherichia coli', 'Bacillus subtilis']",['Antibiotics'],
226,12445768,"Structure, biosynthetic origin, and engineered biosynthesis of calcium-dependent antibiotics from Streptomyces coelicolor.",2002,,['Streptomyces coelicolor'],['Antibiotics'],
227,12450840,Novel food-grade plasmid vector based on melibiose fermentation for the genetic engineering of Lactococcus lactis.,2002,134452,['Lactococcus lactis'],['Starter'],{'galA': ['Other']}
228,12475617,Expression of a Streptomyces 3-hydroxysteroid oxidase gene in oilseeds for converting phytosterols to phytostanols.,2003,,['Streptomyces hygroscopicus'],['Other biofuels'],
229,12482950,Discovery of sulfated metabolites in mycobacteria with a genetic and mass spectrometric approach.,2002,139265,['Mycobacterium tuberculosis'],['Trehalose2sulfate'],
230,12498889,The albonoursin gene Cluster of S noursei biosynthesis of diketopiperazine metabolites independent of nonribosomal peptide synthetases.,2002,,['Streptomyces noursei'],['Diketopiperazine'],{'albC': ['Negative']}
231,12514000,Synthesis of GDP-mannose and mannosylglycerate from labeled mannose by genetically engineered Escherichia coli without loss of specific isotopic enrichment.,2003,152461,['Escherichia coli'],['Gdpmannosemannosylglycerate'],"{'cmr': ['Negative'], 'cpsB': ['Negative', 'Positive'], 'cpsG': ['Negative', 'Positive'], 'galU': ['Other'], 'manA': ['Negative']}"
232,12514021,Production of optically pure D-lactic acid in mineral salts medium by metabolically engineered Escherichia coli W3110.,2003,152430,['Escherichia coli'],['Lactate'],{'ackA': ['Other']}
233,12514032,Enhanced toxic metal accumulation in engineered bacterial cells expressing Arabidopsis thaliana phytochelatin synthase.,2003,152459,['Escherichia coli'],,
234,12514739,Total biosynthesis of hydrocortisone from a simple carbon source in yeast.,2003,,['Saccharomyces cerevisiae'],['Cortisol'],"{'ATF2': ['Other'], 'GCY1': ['Other']}"
235,12514800,Synthesis of 3-tert-butylcatechol by an engineered monooxygenase.,2003,,['Escherichia coli'],['Tertbutylcatechol'],
236,12524550,Engineering increased vitamin C levels in plants by overexpression of a D-galacturonic acid reductase.,2003,,,['Ascorbate'],
237,12529882,Use of the two-liquid phase concept to exploit kinetically controlled multistep biocatalysis.,2003,,"['Escherichia coli', 'Pseudomonas putida']",['Dimethylbenzaldehyde'],
238,12534808,UDP-galactose 4-epimerase: a key enzyme in exopolysaccharide formation by Lactobacillus casei CRL 87 in controlled pH batch cultures.,2003,,['Lactobacillus casei'],['Exopolysaccharide'],"{'galE': ['Other', 'Negative']}"
239,12538911,Modification of biologically active peptides: production of a novel lipohexapeptide after engineering of Bacillus subtilis surfactin synthetase.,2002,,['Bacillus subtilis'],['Lipohexapeptide'],{'apr': ['Positive']}
240,12545384,"The effect of carbon sources and lactate dehydrogenase deletion on 1,2-propanediol production in Escherichia coli.",2003,,['Escherichia coli'],['Propanediol'],
